name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,wgs84_location,wgs84_lng,wgs84_lat,行业大类,行业子类
埭埭相传,浙江省,杭州市,西湖区,杭州市西湖区转塘街道长埭路南18号,13958084158,e295dc071a8e31942cb90832,None,1,"{'distance': 0, 'tag': '美食;中餐厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e295dc071a8e31942cb90832&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'shop_hours': '', 'label': '农家菜', 'children': []}","{'lat': 30.173391, 'lng': 120.050817}",http://api.map.baidu.com/place/detail?uid=e295dc071a8e31942cb90832&output=html&source=placeapi_v2,美食;中餐厅,cater,False,1,120.050817,30.173391,"120.03946738788424,30.16997389797108",120.03946738788424,30.16997389797108,美食,中餐厅
小朱饭店,浙江省,杭州市,西湖区,浙江省杭州市西湖区转塘街道长埭路南2号,18058111176,b5985d71a8134b808c55ec63,,1,"{'distance': 3424, 'tag': '美食;中餐厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b5985d71a8134b808c55ec63&output=html&source=placeapi_v2', 'price': '82.0', 'overall_rating': '3.6', 'comment_num': '6', 'shop_hours': '11:00-14:00,17:00-20:00', 'label': '中餐馆', 'children': []}","{'lat': 30.173204, 'lng': 120.049932}",http://api.map.baidu.com/place/detail?uid=b5985d71a8134b808c55ec63&output=html&source=placeapi_v2,美食;中餐厅,cater,False,1,120.049932,30.173204,"120.03858691763517,30.16977640167148",120.03858691763517,30.16977640167148,美食,中餐厅
大厨小菜,浙江省,杭州市,西湖区,浙江省杭州市西湖区留下街道留和路178号一楼,15967792003,6118fc477fb81207343a71f4,,1,"{'distance': 1682, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6118fc477fb81207343a71f4&output=html&source=placeapi_v2', 'price': '15.0', 'overall_rating': '3.6', 'shop_hours': '10:00-20:00', 'label': '快餐厅', 'children': []}","{'lat': 30.214528, 'lng': 120.029618}",http://api.map.baidu.com/place/detail?uid=6118fc477fb81207343a71f4&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,1,120.029618,30.214528,"120.0184332061499,30.210798655812532",120.0184332061499,30.210798655812532,美食,小吃快餐店
灌汁烤冷面,浙江省,杭州市,西湖区,留下街道石马新村70号F105号,18958060471,8045167514a3163d9b68b489,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8045167514a3163d9b68b489&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.216513, 'lng': 120.030858}",http://api.map.baidu.com/place/detail?uid=8045167514a3163d9b68b489&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,1,120.030858,30.216513,"120.01966463848487,30.21280222365164",120.01966463848487,30.21280222365164,美食,小吃快餐店
陈记老面馆,浙江省,杭州市,西湖区,浙江省杭州市西湖区留下街道屏新路18号1号楼112室,15057188388,5856ee17c66f8a230a5cb397,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5856ee17c66f8a230a5cb397&output=html&source=placeapi_v2', 'overall_rating': '3.8', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.232668, 'lng': 120.054356}",http://api.map.baidu.com/place/detail?uid=5856ee17c66f8a230a5cb397&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.054356,30.232668,"120.04300857981224,30.229290645339887",120.04300857981224,30.229290645339887,美食,小吃快餐店
冯家饭店,浙江省,杭州市,西湖区,浙江省杭州市西湖区双浦镇湖埠村冯家66号送到,13588843108,1c96597f64c86a559e82eabb,None,1,"{'distance': 0, 'tag': '美食;中餐厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1c96597f64c86a559e82eabb&output=html&source=placeapi_v2', 'price': '71.0', 'overall_rating': '3.6', 'comment_num': '1', 'shop_hours': '', 'label': '农家菜', 'children': []}","{'lat': 30.13548, 'lng': 120.049631}",http://api.map.baidu.com/place/detail?uid=1c96597f64c86a559e82eabb&output=html&source=placeapi_v2,美食;中餐厅,cater,False,1,120.049631,30.13548,"120.03829360065626,30.13205047323757",120.03829360065626,30.13205047323757,美食,中餐厅
轩墨居土菜馆,浙江省,杭州市,西湖区,浙江省杭州市西湖区双浦镇灵山村郑家083号,13858184660,b27be5d2e2f614d15d0d0229,None,1,"{'distance': 0, 'tag': '美食;中餐厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b27be5d2e2f614d15d0d0229&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'shop_hours': '', 'label': '农家菜', 'children': []}","{'lat': 30.12762, 'lng': 120.046298}",http://api.map.baidu.com/place/detail?uid=b27be5d2e2f614d15d0d0229&output=html&source=placeapi_v2,美食;中餐厅,cater,False,1,120.046298,30.12762,"120.03498789700507,30.124148536797435",120.03498789700507,30.124148536797435,美食,中餐厅
次坞打面(象山人家店),浙江省,杭州市,西湖区,杭州市西湖区霞鸣街象山人家4幢4-7一层,18258166377,495d43052bd905cfe011034e,495d43052bd905cfe011034e,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=495d43052bd905cfe011034e&output=html&source=placeapi_v2', 'overall_rating': '3.7', 'comment_num': '3', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.151908, 'lng': 120.061689}",http://api.map.baidu.com/place/detail?uid=495d43052bd905cfe011034e&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.061689,30.151908,"120.05029197799448,30.148570706270533",120.05029197799448,30.148570706270533,美食,小吃快餐店
想七早餐,浙江省,杭州市,西湖区,西湖区三墩镇长深高速绕城村孙家坝80号101室,17856691534,3948653546235a8b9968b478,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3948653546235a8b9968b478&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '中式快餐', 'children': []}","{'lat': 30.353141, 'lng': 120.062316}",http://api.map.baidu.com/place/detail?uid=3948653546235a8b9968b478&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.062316,30.353141,"120.05093080500082,30.349796511533192",120.05093080500082,30.349796511533192,美食,小吃快餐店
威风霸面(西园店),浙江省,杭州市,西湖区,浙江省杭州市西湖区三墩镇西园九路8号G102室,13968061755,9f8a2f35ed284595c6effbda,9f8a2f35ed284595c6effbda,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9f8a2f35ed284595c6effbda&output=html&source=placeapi_v2', 'price': '20.0', 'overall_rating': '3.6', 'comment_num': '0', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.323586, 'lng': 120.0695}",http://api.map.baidu.com/place/detail?uid=9f8a2f35ed284595c6effbda&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.0695,30.323586,"120.05811193607491,30.320238488181555",120.05811193607491,30.320238488181555,美食,小吃快餐店
沙县小吃老北京炸酱面(甲来路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区甲来路29号,"13685775315,18368166113",91811018ba783293f4b91635,91811018ba783293f4b91635,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=91811018ba783293f4b91635&output=html&source=placeapi_v2', 'price': '12.21', 'overall_rating': '3.5', 'comment_num': '1', 'shop_hours': '', 'label': '沙县小吃', 'children': []}","{'lat': 30.343022, 'lng': 120.073488}",http://api.map.baidu.com/place/detail?uid=91811018ba783293f4b91635&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.073488,30.343022,"120.06210251239335,30.339647171533088",120.06210251239335,30.339647171533088,美食,小吃快餐店
好多肉(华彩国际店),浙江省,杭州市,西湖区,杭州市西湖区三墩镇灯彩街559号门口A9号,18258540789,0ecf84ac86456bfdf21937dc,0ecf84ac86456bfdf21937dc,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0ecf84ac86456bfdf21937dc&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'comment_num': '0', 'shop_hours': '', 'label': '炸鸡炸串', 'children': []}","{'lat': 30.328172, 'lng': 120.075813}",http://api.map.baidu.com/place/detail?uid=0ecf84ac86456bfdf21937dc&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.075813,30.328172,"120.06443154755102,30.32477791170229",120.06443154755102,30.32477791170229,美食,小吃快餐店
欢聚中式快餐(留下店),浙江省,杭州市,西湖区,浙江省杭州市西湖区老东岳街10-1号蓝海引擎7楼,13600514126,bb81f96725a3d624d4851f31,bb81f96725a3d624d4851f31,1,"{'distance': 2937, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bb81f96725a3d624d4851f31&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '10:30-20:30', 'label': '中式快餐', 'children': []}","{'lat': 30.242589, 'lng': 120.058582}",http://api.map.baidu.com/place/detail?uid=bb81f96725a3d624d4851f31&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.058582,30.242589,"120.04720836792525,30.23923987776012",120.04720836792525,30.23923987776012,美食,小吃快餐店
杨铭宇黄焖鸡米饭(大龙驹坞店),浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路705-5号-02,15397068713,32579b8ad0d91957ed74f8ef,None,1,"{'distance': 3507, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=32579b8ad0d91957ed74f8ef&output=html&source=placeapi_v2', 'price': '19.0', 'overall_rating': '3.6', 'shop_hours': '09:00-20:00', 'label': '黄焖鸡店', 'children': []}","{'lat': 30.26115, 'lng': 120.090101}",http://api.map.baidu.com/place/detail?uid=32579b8ad0d91957ed74f8ef&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.090101,30.26115,"120.07874068060543,30.257541426614356",120.07874068060543,30.257541426614356,美食,小吃快餐店
金筷子快餐,浙江省,杭州市,西湖区,西湖区留下街道西溪路698号9幢底层A3-1,13576496118,a93ef856165550e92dfaa75b,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a93ef856165550e92dfaa75b&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'shop_hours': '', 'label': '快餐厅', 'children': []}","{'lat': 30.263, 'lng': 120.092349}",http://api.map.baidu.com/place/detail?uid=a93ef856165550e92dfaa75b&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.092349,30.263,"120.08099794960566,30.259348817003758",120.08099794960566,30.259348817003758,美食,小吃快餐店
温州如意快餐(万向店),浙江省,杭州市,西湖区,浙江省杭州市西湖区大龙驹坞9号,15257117448,c1ef617b27eaea45c9213d27,c1ef617b27eaea45c9213d27,1,"{'distance': 0, 'tag': '美食;中餐厅', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c1ef617b27eaea45c9213d27&output=html&source=placeapi_v2', 'price': '73.0', 'overall_rating': '3.6', 'comment_num': '0', 'shop_hours': '', 'label': '馄饨店', 'children': []}","{'lat': 30.261067, 'lng': 120.090806}",http://api.map.baidu.com/place/detail?uid=c1ef617b27eaea45c9213d27&output=html&source=placeapi_v2,美食;中餐厅,cater,False,1,120.090806,30.261067,"120.07944902996547,30.257445358651346",120.07944902996547,30.257445358651346,美食,中餐厅
味力符面馆,浙江省,杭州市,西湖区,西湖区东岳街1-2号商铺,13819137156,1168fa96b835ed77ed74f811,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1168fa96b835ed77ed74f811&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.263379, 'lng': 120.098583}",http://api.map.baidu.com/place/detail?uid=1168fa96b835ed77ed74f811&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.098583,30.263379,"120.08726363357032,30.259608231471017",120.08726363357032,30.259608231471017,美食,小吃快餐店
西溪面馆,浙江省,杭州市,西湖区,浙江省杭州市西湖区留下街道西溪路815号-3,13575795648,1a7b5b02814a7c98ca2915a6,1a7b5b02814a7c98ca2915a6,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1a7b5b02814a7c98ca2915a6&output=html&source=placeapi_v2', 'price': '20.0', 'overall_rating': '3.5', 'comment_num': '1', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.255985, 'lng': 120.080279}",http://api.map.baidu.com/place/detail?uid=1a7b5b02814a7c98ca2915a6&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,1,120.080279,30.255985,"120.0688862600277,30.25253856053444",120.0688862600277,30.25253856053444,美食,小吃快餐店
正大鸡排(龙驹坞店),浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路705-1号-1,"13064787802,15857164391",3bbf0f544e38eaf7cf06a4a8,,1,"{'distance': 1442, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3bbf0f544e38eaf7cf06a4a8&output=html&source=placeapi_v2', 'price': '13.0', 'overall_rating': '3.5', 'comment_num': '18', 'shop_hours': '06:00-21:00', 'label': '小吃', 'children': []}","{'lat': 30.260876, 'lng': 120.089904}",http://api.map.baidu.com/place/detail?uid=3bbf0f544e38eaf7cf06a4a8&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.089904,30.260876,"120.0785429952046,30.257271132505277",120.0785429952046,30.257271132505277,美食,小吃快餐店
黄焖鸡骨头饭,浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路30号,"13858119136,15258879866",1248b4e9f213dc8d31f71d2a,1248b4e9f213dc8d31f71d2a,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1248b4e9f213dc8d31f71d2a&output=html&source=placeapi_v2', 'price': '16.0', 'overall_rating': '3.4', 'image_num': '1', 'comment_num': '1', 'shop_hours': '', 'label': '黄焖鸡店', 'children': []}","{'lat': 30.260678, 'lng': 120.090322}",http://api.map.baidu.com/place/detail?uid=1248b4e9f213dc8d31f71d2a&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.090322,30.260678,"120.0789630839114,30.25706546235033",120.0789630839114,30.25706546235033,美食,小吃快餐店
河南烩面,浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路703号,13034209060,407343e3a38cbd6d744ff100,407343e3a38cbd6d744ff100,1,"{'distance': 1444, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=407343e3a38cbd6d744ff100&output=html&source=placeapi_v2', 'overall_rating': '0', 'image_num': '1', 'comment_num': '1', 'shop_hours': '07:00-01:00', 'label': '粉面馆', 'children': []}","{'lat': 30.261154, 'lng': 120.090167}",http://api.map.baidu.com/place/detail?uid=407343e3a38cbd6d744ff100&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.090167,30.261154,"120.07880698199469,30.25754420576646",120.07880698199469,30.25754420576646,美食,小吃快餐店
包客里(西溪路店),浙江省,杭州市,西湖区,杭州市西湖区大龙驹坞杭州第一技师学院(西溪路)北侧约40米,15068121602,98f14d94c1a700f0e8f85393,,1,"{'distance': 1425, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=98f14d94c1a700f0e8f85393&output=html&source=placeapi_v2', 'shop_hours': '05:00-19:40', 'label': '小吃', 'children': []}","{'lat': 30.26083, 'lng': 120.08963}",http://api.map.baidu.com/place/detail?uid=98f14d94c1a700f0e8f85393&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,1,120.08963,30.26083,"120.07826778164129,30.257230179820972",120.07826778164129,30.257230179820972,美食,小吃快餐店
老街面铺(古墩路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路166号,15158188627,f5a481f998c2dd4f0b69d9a7,f5a481f998c2dd4f0b69d9a7,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f5a481f998c2dd4f0b69d9a7&output=html&source=placeapi_v2', 'price': '21.0', 'overall_rating': '3.9', 'comment_num': '47', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.282636, 'lng': 120.107409}",http://api.map.baidu.com/place/detail?uid=f5a481f998c2dd4f0b69d9a7&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.107409,30.282636,"120.09613124483653,30.278706473448196",120.09613124483653,30.278706473448196,美食,小吃快餐店
乔麦棱兰州牛肉面(世纪联华店),浙江省,杭州市,西湖区,浙江省杭州市西湖区莲花街333号世纪联华超市1楼035室,15318958142,ea0c8591591786a12cb17e74,ea0c8591591786a12cb17e74,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ea0c8591591786a12cb17e74&output=html&source=placeapi_v2', 'price': '24.0', 'overall_rating': '3.8', 'comment_num': '2', 'shop_hours': '', 'label': '粉面馆', 'children': []}","{'lat': 30.276131, 'lng': 120.105771}",http://api.map.baidu.com/place/detail?uid=ea0c8591591786a12cb17e74&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.105771,30.276131,"120.09448431711112,30.272228354597402",120.09448431711112,30.272228354597402,美食,小吃快餐店
兰州拉面,浙江省,杭州市,西湖区,浙江省杭州市西湖区文一西路398号,18394200509,364551994ea63a9b882fb5d1,None,1,"{'distance': 3416, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=364551994ea63a9b882fb5d1&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'shop_hours': '09:00-23:00', 'label': '面馆', 'children': []}","{'lat': 30.293017, 'lng': 120.099892}",http://api.map.baidu.com/place/detail?uid=364551994ea63a9b882fb5d1&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.099892,30.293017,"120.0885801812263,30.289219433406405",120.0885801812263,30.289219433406405,美食,小吃快餐店
五谷渔粉(文一西路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区文一西路511-1号,15314670499,8c506a4317f9b772df1e52e6,8c506a4317f9b772df1e52e6,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8c506a4317f9b772df1e52e6&output=html&source=placeapi_v2', 'price': '15.0', 'overall_rating': '3.8', 'comment_num': '0', 'shop_hours': '', 'label': '中式快餐', 'children': []}","{'lat': 30.292627, 'lng': 120.100835}",http://api.map.baidu.com/place/detail?uid=8c506a4317f9b772df1e52e6&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.100835,30.292627,"120.08952792021356,30.288811790057217",120.08952792021356,30.288811790057217,美食,小吃快餐店
伊伯尔牛肉面,浙江省,杭州市,西湖区,浙江省杭州市西湖区竞舟路106号,13107528930,fbb862c09973809dbea24095,fbb862c09973809dbea24095,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fbb862c09973809dbea24095&output=html&source=placeapi_v2', 'overall_rating': '3.5', 'comment_num': '5', 'shop_hours': '', 'label': '粉面馆', 'children': []}","{'lat': 30.285592, 'lng': 120.112126}",http://api.map.baidu.com/place/detail?uid=fbb862c09973809dbea24095&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.112126,30.285592,"120.10087173596281,30.281595324343893",120.10087173596281,30.281595324343893,美食,小吃快餐店
骆家庄面馆,浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路474号,13588456754,0d6de41254b6a4379cf779e3,0d6de41254b6a4379cf779e3,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0d6de41254b6a4379cf779e3&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.290956, 'lng': 120.105762}",http://api.map.baidu.com/place/detail?uid=0d6de41254b6a4379cf779e3&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.105762,30.290956,"120.09447968154764,30.287053458642387",120.09447968154764,30.287053458642387,美食,小吃快餐店
家好月圆面馆(留下店),浙江省,杭州市,西湖区,浙江省杭州市西湖区屏基山路41号金屏大厦102-1室,13805714989,5f2ffb9ab68eab92dbd891c4,5f2ffb9ab68eab92dbd891c4,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5f2ffb9ab68eab92dbd891c4&output=html&source=placeapi_v2', 'overall_rating': '3.7', 'comment_num': '0', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.240615, 'lng': 120.062009}",http://api.map.baidu.com/place/detail?uid=5f2ffb9ab68eab92dbd891c4&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.062009,30.240615,"120.05062774323493,30.237280516691236",120.05062774323493,30.237280516691236,美食,小吃快餐店
老街锅贴,浙江省,杭州市,西湖区,浙江省杭州市西湖区留下街道留和家苑10幢(商铺)4号,13588430458,bc6e6afc38082d4e5d17c359,bc6e6afc38082d4e5d17c359,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bc6e6afc38082d4e5d17c359&output=html&source=placeapi_v2', 'overall_rating': '3.4', 'shop_hours': '', 'label': '中式快餐', 'children': []}","{'lat': 30.242701, 'lng': 120.061879}",http://api.map.baidu.com/place/detail?uid=bc6e6afc38082d4e5d17c359&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.061879,30.242701,"120.05049580927499,30.23936551571063",120.05049580927499,30.23936551571063,美食,小吃快餐店
兰州拉面(唯美美甲西北),浙江省,杭州市,西湖区,西湖区杨家牌楼176号,13291488332,6787d80a241bf27b15c9050d,6787d80a241bf27b15c9050d,1,"{'distance': 1857, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6787d80a241bf27b15c9050d&output=html&source=placeapi_v2', 'price': '21.0', 'overall_rating': '3.6', 'shop_hours': '08:00-20:00', 'label': '粉面馆', 'children': []}","{'lat': 30.250808, 'lng': 120.07674}",http://api.map.baidu.com/place/detail?uid=6787d80a241bf27b15c9050d&output=html&source=placeapi_v2,美食;小吃快餐店,cater,True,1,120.07674,30.250808,"120.06534436326275,30.247406554537083",120.06534436326275,30.247406554537083,美食,小吃快餐店
中国兰州拉面(留下店),浙江省,杭州市,西湖区,浙江省杭州市西湖区留下街道留下工业园区2号102,15503812280,0f0ba92194c1a3950b1cc70d,0f0ba92194c1a3950b1cc70d,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0f0ba92194c1a3950b1cc70d&output=html&source=placeapi_v2', 'overall_rating': '3.7', 'comment_num': '8', 'shop_hours': '', 'label': '粉面馆', 'children': []}","{'lat': 30.244897, 'lng': 120.057784}",http://api.map.baidu.com/place/detail?uid=0f0ba92194c1a3950b1cc70d&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.057784,30.244897,"120.04641057481658,30.241542378866846",120.04641057481658,30.241542378866846,美食,小吃快餐店
好顺心小吃,浙江省,杭州市,西湖区,杭州市西湖区留泗路杭州市西湖区博爱幼儿园东南侧约140米,15924191106,671702dd178b1b1e02294f43,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=671702dd178b1b1e02294f43&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '小吃店', 'children': []}","{'lat': 30.230601, 'lng': 120.064738}",http://api.map.baidu.com/place/detail?uid=671702dd178b1b1e02294f43&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.064738,30.230601,"120.05336084291778,30.227272793072252",120.05336084291778,30.227272793072252,美食,小吃快餐店
飞爷牛腩面(UN公社店),浙江省,杭州市,西湖区,浙江省杭州市西湖区留和路135号un公社3幢6室,13735545207,3b7902775a1747d1d6b74e86,3b7902775a1747d1d6b74e86,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3b7902775a1747d1d6b74e86&output=html&source=placeapi_v2', 'price': '21.0', 'overall_rating': '3.8', 'comment_num': '0', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.235388, 'lng': 120.055985}",http://api.map.baidu.com/place/detail?uid=3b7902775a1747d1d6b74e86&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.055985,30.235388,"120.04462827542912,30.232023641380298",120.04462827542912,30.232023641380298,美食,小吃快餐店
烤鱼小龙虾,浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路698号9号楼1楼,15157569312,16dfb186c6d4809388fc06e3,16dfb186c6d4809388fc06e3,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=16dfb186c6d4809388fc06e3&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '烤鱼', 'children': []}","{'lat': 30.244862, 'lng': 120.057524}",http://api.map.baidu.com/place/detail?uid=16dfb186c6d4809388fc06e3&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.057524,30.244862,"120.04615153998166,30.241505724871345",120.04615153998166,30.241505724871345,美食,小吃快餐店
比萨王(新苑店),浙江省,杭州市,西湖区,浙江省杭州市西湖区高教大道支四路新苑3区29号,13805792480,9f4998baf17bdaf1f42310de,9f4998baf17bdaf1f42310de,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9f4998baf17bdaf1f42310de&output=html&source=placeapi_v2', 'price': '49.0', 'overall_rating': '3.9', 'comment_num': '3', 'shop_hours': '', 'label': '披萨店', 'children': []}","{'lat': 30.221917, 'lng': 120.040563}",http://api.map.baidu.com/place/detail?uid=9f4998baf17bdaf1f42310de&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.040563,30.221917,"120.02930149135179,30.218360593980183",120.02930149135179,30.218360593980183,美食,小吃快餐店
老陕西面馆(西溪路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路698号5号楼-2室,18792315735,cbcb6ba76fae89020aa8d44b,None,1,"{'distance': 0, 'tag': '美食;小吃快餐店', 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cbcb6ba76fae89020aa8d44b&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'shop_hours': '', 'label': '面馆', 'children': []}","{'lat': 30.262901, 'lng': 120.092956}",http://api.map.baidu.com/place/detail?uid=cbcb6ba76fae89020aa8d44b&output=html&source=placeapi_v2,美食;小吃快餐店,cater,False,1,120.092956,30.262901,"120.081608002876,30.259238293847375",120.081608002876,30.259238293847375,美食,小吃快餐店
